Gene_combination	Coverage_tumor	Coverage_normal
Gene318_Gene943	0.9567177637511272	0.5526893523600439
Gene414_Gene300	0.9567177637511272	0.04673043750980085
Gene885_Gene302	0.9567177637511272	0.6083581621452093
Gene318_Gene310	0.9563570784490532	0.3996393288380116
Gene186_Gene310	0.9561767357980162	0.1644190058021013
Gene186_Gene943	0.9561767357980162	0.20393602007213424
Gene414_Gene321	0.9561767357980162	0.07840677434530344
Gene885_Gene1248	0.9561767357980162	0.7623490669593853
Gene885_Gene70	0.9558160504959423	0.8980711933511055
Gene884_Gene621	0.9556357078449054	0.8898384820448487
Gene885_Gene340	0.9556357078449054	0.8615336365061942
Gene885_Gene999	0.9556357078449054	0.6390936176885683
Gene318_Gene276	0.9554553651938683	0.5070566096910774
Gene2044_Gene300	0.9552750225428314	0.08859965501019289
Gene884_Gene943	0.9552750225428314	0.8362082483926612
Gene186_Gene276	0.9550946798917944	0.1761016151795515
Gene885_Gene313	0.9550946798917944	0.43554963148816056
Gene885_Gene324	0.9550946798917944	0.8273482828916419
Gene884_Gene310	0.9549143372407575	0.5163086090638231
Gene885_Gene633	0.9549143372407575	0.7739532695624902
Gene885_Gene2239	0.9547339945897204	0.8020228947781088
Gene2044_Gene321	0.9545536519386835	0.25411635565312846
Gene884_Gene276	0.9538322813345356	0.6230202289477811
Gene885_Gene492	0.9538322813345356	0.7595264230829544
Gene318_Gene302	0.9534715960324617	0.5004704406460718
Gene186_Gene302	0.9532912533814247	0.17469029324133606
Gene413_Gene1654	0.9532912533814247	0.05841304688725106
Gene318_Gene1248	0.9531109107303878	0.49192410224243377
Gene413_Gene797	0.9529305680793507	0.09204955308138624
Gene186_Gene1248	0.9527502254283138	0.18786263133134704
Gene318_Gene340	0.9525698827772768	0.5773874862788145
Gene413_Gene285	0.9525698827772768	0.09738121373686687
Gene186_Gene70	0.9523895401262399	0.196644190058021
Gene186_Gene999	0.9523895401262399	0.17618002195389681
Gene318_Gene633	0.9523895401262399	0.49819664419005805
Gene318_Gene70	0.9523895401262399	0.6132977889289635
Gene318_Gene999	0.9523895401262399	0.46942135800533163
Gene186_Gene340	0.9522091974752029	0.19437039360200722
Gene318_Gene313	0.9520288548241659	0.3267210286968794
Gene318_Gene324	0.9520288548241659	0.6124353144111652
Gene884_Gene302	0.9520288548241659	0.612905755057237
Gene186_Gene313	0.9518485121731289	0.1463070409283362
Gene186_Gene324	0.9518485121731289	0.216794731064764
Gene413_Gene947	0.9518485121731289	0.08122941822173436
Gene186_Gene633	0.951668169522092	0.1891955464952172
Gene318_Gene2239	0.951668169522092	0.5245413203700799
Gene186_Gene2239	0.951487826871055	0.19711463070409282
Gene413_Gene331	0.951487826871055	0.11031833150384193
Gene884_Gene1248	0.951487826871055	0.7661909989023051
Gene884_Gene999	0.951487826871055	0.6437196173749412
Gene884_Gene70	0.951127141568981	0.9034812607809315
Gene884_Gene340	0.9509467989179441	0.8668652971616748
Gene884_Gene313	0.9505861136158702	0.4397051905284617
Gene884_Gene324	0.9505861136158702	0.8320526893523601
Gene318_Gene492	0.9504057709648331	0.5032930845225028
Gene884_Gene633	0.9504057709648331	0.7774031676336836
Gene884_Gene2239	0.9502254283137962	0.8063352673671005
Gene186_Gene492	0.9500450856627592	0.19264544456641053
Gene573_Gene2210	0.9500450856627592	0.07919084208875647
Gene884_Gene492	0.9496844003606854	0.7639172024462914
Gene413_Gene300	0.9495040577096483	0.05370864042653285
Gene573_Gene1172	0.9491433724075744	0.07393758820762114
Gene413_Gene321	0.9489630297565375	0.08954053630233652
Gene573_Gene2172	0.9489630297565375	0.0729967069154775
Gene573_Gene1564	0.9484220018034265	0.07338874078720402
Gene883_Gene1901	0.9473399458972047	0.2829700486122001
Gene573_Gene621	0.9469792605951307	0.07597616434059903
Gene573_Gene310	0.9462578899909828	0.056139250431237256
Gene573_Gene943	0.9462578899909828	0.07025246981339188
Gene885_Gene1654	0.9462578899909828	0.352203230359103
Gene885_Gene285	0.9458972046889089	0.7021326642621922
Gene885_Gene797	0.9458972046889089	0.5657048769013643
Gene573_Gene276	0.945175834084761	0.06060843656891955
Gene885_Gene947	0.9448151487826871	0.5630390465736239
Gene414_Gene1901	0.9446348061316502	0.0502587423553395
Gene885_Gene331	0.9446348061316502	0.7987298102556061
Gene883_Gene312	0.9437330928764652	0.42073075113689823
Gene318_Gene1654	0.9433724075743913	0.30751136898228004
Gene573_Gene302	0.9433724075743913	0.06123569076368198
Gene186_Gene1654	0.9431920649233544	0.13438921122785008
Gene318_Gene797	0.9431920649233544	0.42496471695154464
Gene186_Gene797	0.9430117222723174	0.1688881919397836
Gene2044_Gene1901	0.9430117222723174	0.10796612827348283
Gene573_Gene1248	0.9428313796212804	0.0663321310961267
Gene885_Gene300	0.9426510369702434	0.3088442841461502
Gene318_Gene285	0.9424706943192065	0.5295593539281794
Gene573_Gene340	0.9424706943192065	0.0728398933667869
Gene573_Gene70	0.9422903516681695	0.07480006272541947
Gene186_Gene285	0.9421100090171326	0.1895091735925984
Gene573_Gene999	0.9421100090171326	0.06037321624588365
Gene884_Gene1654	0.9421100090171326	0.3559667555276776
Gene186_Gene331	0.9419296663660955	0.19985886780617845
Gene318_Gene947	0.9419296663660955	0.3919554649521719
Gene573_Gene313	0.9417493237150586	0.049945115257958285
Gene573_Gene324	0.9417493237150586	0.07566253724321781
Gene573_Gene633	0.9417493237150586	0.06648894464481732
Gene884_Gene797	0.9417493237150586	0.5697036223929748
Gene186_Gene947	0.9415689810640216	0.16245883644346873
Gene885_Gene321	0.9415689810640216	0.6058491453661596
Gene318_Gene331	0.9413886384129847	0.5784067743453034
Gene414_Gene312	0.9413886384129847	0.05982436882546652
Gene573_Gene2239	0.9413886384129847	0.06915477497255763
Gene884_Gene285	0.9413886384129847	0.706993884271601
Gene884_Gene331	0.9406672678088368	0.8039046573623961
Gene884_Gene947	0.9404869251577999	0.5670377920652344
Gene573_Gene492	0.9401262398557259	0.06703779206523444
Gene883_Gene1071	0.9401262398557259	0.8887407872040144
Gene318_Gene300	0.939765554553652	0.26775913438921123
Gene2044_Gene312	0.939585211902615	0.1666928022581151
Gene186_Gene300	0.939224526600541	0.12882233024933354
Gene318_Gene321	0.9388638412984671	0.48282891641837855
Gene186_Gene321	0.9385031559963931	0.16967225968323663
Gene884_Gene300	0.9383228133453562	0.312921436412106
Gene413_Gene1901	0.9372407574391344	0.05966755527677591
Gene414_Gene1071	0.9370604147880974	0.10216402697193037
Gene884_Gene321	0.9368800721370604	0.6106319586012231
Gene2044_Gene1071	0.9354373309287647	0.29849458993257016
Gene413_Gene312	0.9334535617673579	0.06805708013172337
Gene573_Gene1654	0.933092876465284	0.046181590089383724
Gene573_Gene285	0.9325518485121731	0.0640583346401129
Gene573_Gene797	0.9325518485121731	0.060216402697193035
Gene573_Gene947	0.9312894499549144	0.05386545397522346
Gene573_Gene331	0.9311091073038774	0.06946840206993884
Gene885_Gene1901	0.9309287646528404	0.27732476085933827
Gene323_Gene2210	0.9302073940486926	0.8493021797083268
Gene413_Gene1071	0.9296663660955816	0.1256860592755214
Gene323_Gene1172	0.9293056807935076	0.7506664575819351
Gene323_Gene2172	0.9293056807935076	0.8435784851811197
Gene573_Gene321	0.9291253381424707	0.059902775599811824
Gene573_Gene300	0.9289449954914337	0.04382938685902462
Gene323_Gene1564	0.9284039675383228	0.8474204171240395
Gene186_Gene1901	0.9278629395852119	0.08169985886780617
Gene282_Gene2210	0.9278629395852119	0.12200094088129214
Gene883_Gene1645	0.9278629395852119	0.5943233495374001
Gene318_Gene1901	0.927682596934175	0.21452093460875019
Gene282_Gene1172	0.9269612263300271	0.10639799278657676
Gene323_Gene621	0.9269612263300271	0.8509487219695782
Gene282_Gene2172	0.92678088367899	0.13101771993100203
Gene885_Gene312	0.92678088367899	0.41367414144582093
Gene323_Gene943	0.9266005410279531	0.7662694056766505
Gene323_Gene310	0.9264201983769161	0.454524070879724
Gene884_Gene1901	0.9264201983769161	0.28038262505880507
Gene282_Gene1564	0.9262398557258792	0.12913595734671476
Gene323_Gene276	0.9253381424706943	0.5651560294809471
Gene414_Gene1645	0.9251577998196574	0.07824996079661282
Gene140_Gene2210	0.9249774571686203	0.4180649208091579
Gene282_Gene621	0.9247971145175834	0.13093931315665674
Gene885_Gene1071	0.9246167718665464	0.8840363807432963
Gene282_Gene943	0.9242560865644724	0.12411792378861533
Gene309_Gene2210	0.9242560865644724	0.47396895091735924
Gene140_Gene1172	0.9240757439134355	0.3854477026815117
Gene140_Gene2172	0.9240757439134355	0.3772933981496001
Gene318_Gene312	0.9240757439134355	0.3721969578171554
Gene282_Gene310	0.9238954012623986	0.07456484240238356
Gene186_Gene312	0.9237150586113616	0.1462286341539909
Gene884_Gene1071	0.9237150586113616	0.8890544143013956
Gene140_Gene1564	0.9235347159603247	0.3602791281166693
Gene2044_Gene1645	0.9235347159603247	0.1832366316449741
Gene323_Gene302	0.9235347159603247	0.5538654539752235
Gene309_Gene1172	0.9233543733092876	0.4159479379018347
Gene282_Gene276	0.9231740306582507	0.10530029794574251
Gene309_Gene2172	0.9231740306582507	0.46063979927865767
Gene323_Gene1248	0.9231740306582507	0.6960953426376039
Gene416_Gene2210	0.9231740306582507	0.08554179081072605
Gene1020_Gene2210	0.9224526600541028	0.8376979771052219
Gene309_Gene1564	0.9224526600541028	0.4541320370079975
Gene323_Gene340	0.9224526600541028	0.8344832993570644
Gene323_Gene70	0.9224526600541028	0.859965501019288
Gene323_Gene999	0.9222723174030658	0.5862474517798337
Gene416_Gene2172	0.9222723174030658	0.08068057080131723
Gene323_Gene313	0.9220919747520289	0.37792065234436256
Gene416_Gene1172	0.9220919747520289	0.07887721499137526
Gene884_Gene312	0.9220919747520289	0.4175944801630861
Gene140_Gene621	0.9219116321009919	0.3654539752234593
Gene323_Gene324	0.9219116321009919	0.7628979143798024
Gene323_Gene633	0.9219116321009919	0.7095813078249961
Gene140_Gene943	0.9217312894499549	0.3056296063979928
Gene1020_Gene1172	0.9215509467989179	0.7470597459620512
Gene1020_Gene2172	0.9215509467989179	0.7977889289634624
Gene323_Gene2239	0.9215509467989179	0.7363964246510899
Gene140_Gene310	0.921370604147881	0.24729496628508704
Gene416_Gene1564	0.921370604147881	0.08115101144738905
Gene282_Gene1248	0.921190261496844	0.11533636506194135
Gene282_Gene302	0.921190261496844	0.10412419633056295
Gene309_Gene621	0.9210099188458071	0.45962051121216874
Gene323_Gene492	0.92082957619477	0.6939783597302807
Gene1020_Gene1564	0.9206492335437331	0.7794417437666614
Gene140_Gene276	0.9206492335437331	0.35094872196957816
Gene309_Gene310	0.9204688908926961	0.2375725262662694
Gene309_Gene943	0.9204688908926961	0.41688881919397835
Gene282_Gene999	0.9202885482416592	0.09314724792222048
Gene282_Gene313	0.9201082055906222	0.06688097851654383
Gene282_Gene340	0.9201082055906222	0.1259212795985573
Gene282_Gene70	0.9201082055906222	0.13250744864356281
Gene416_Gene621	0.9199278629395852	0.08366002822643877
Gene282_Gene324	0.9195671776375113	0.10365375568449114
Gene282_Gene633	0.9195671776375113	0.11659087345146621
Gene282_Gene2239	0.9193868349864743	0.12019758507135017
Gene318_Gene1071	0.9193868349864743	0.5985573153520464
Gene1020_Gene621	0.9192064923354374	0.7915947937901835
Gene186_Gene1071	0.9192064923354374	0.1964089697349851
Gene309_Gene276	0.9192064923354374	0.33197428257801476
Gene416_Gene310	0.9192064923354374	0.049866708483612986
Gene416_Gene943	0.9192064923354374	0.06115728398933668
Gene1020_Gene943	0.9188458070333634	0.7406303904657362
Gene140_Gene302	0.9188458070333634	0.3489885526109456
Gene1020_Gene310	0.9186654643823264	0.4627567821859809
Gene282_Gene492	0.9186654643823264	0.10608436568919555
Gene413_Gene1645	0.9186654643823264	0.0937745021169829
Gene416_Gene276	0.9183047790802524	0.06978202916732006
Gene140_Gene1248	0.9179440937781785	0.2600752705033715
Gene140_Gene633	0.9179440937781785	0.25850713501646544
Gene309_Gene302	0.9179440937781785	0.32546652030735457
Gene1020_Gene276	0.9177637511271416	0.5602948094715383
Gene140_Gene313	0.9175834084761046	0.19538968166849616
Gene140_Gene999	0.9175834084761046	0.2920652344362553
Gene573_Gene1901	0.9174030658250676	0.03920338717265172
Gene140_Gene70	0.9172227231740306	0.3735298729810256
Gene140_Gene324	0.9170423805229937	0.3919554649521719
Gene140_Gene2239	0.9168620378719567	0.2809314724792222
Gene140_Gene340	0.9168620378719567	0.3502430610004704
Gene309_Gene1248	0.9168620378719567	0.3851340755841305
Gene309_Gene70	0.9166816952209198	0.4659714599341383
Gene309_Gene324	0.9165013525698827	0.424807903402854
Gene309_Gene340	0.9165013525698827	0.4446448173122158
Gene309_Gene999	0.9163210099188458	0.3174690293241336
Gene416_Gene302	0.9163210099188458	0.06993884271601067
Gene309_Gene313	0.9159603246167719	0.20503371491296848
Gene309_Gene2239	0.9157799819657348	0.407244785949506
Gene309_Gene633	0.9157799819657348	0.39070095656264703
Gene416_Gene1248	0.9157799819657348	0.0525325388113533
Gene416_Gene340	0.9157799819657348	0.08146463854477026
Gene1020_Gene302	0.9155996393146979	0.5497098949349224
Gene1020_Gene340	0.915419296663661	0.7679943547122471
Gene1020_Gene1248	0.915238954012624	0.6750039203387173
Gene140_Gene492	0.915238954012624	0.2668182530970676
Gene416_Gene70	0.915238954012624	0.08193507919084209
Gene416_Gene999	0.915238954012624	0.057707385918143325
Gene416_Gene633	0.9150586113615871	0.05370864042653285
Gene416_Gene313	0.91487826871055	0.039673827818723535
Gene416_Gene324	0.91487826871055	0.08075897757566254
Gene1020_Gene999	0.9146979260595131	0.5820134859651874
Gene1020_Gene70	0.9145175834084761	0.8047671318801944
Gene309_Gene492	0.9145175834084761	0.37588207621138464
Gene1020_Gene324	0.9143372407574392	0.7700329308452251
Gene416_Gene2239	0.9143372407574392	0.05637447075427317
Gene1020_Gene313	0.9141568981064022	0.3932099733416967
Gene1020_Gene633	0.9141568981064022	0.6858240551983691
Gene2081_Gene2210	0.9141568981064022	0.10906382311431707
Gene1020_Gene2239	0.9137962128043282	0.7117766975066646
Gene323_Gene1654	0.9137962128043282	0.3002979457425122
Gene416_Gene492	0.9136158701532913	0.05527677591343892
Gene573_Gene312	0.9136158701532913	0.050572369452720714
Gene1020_Gene492	0.9130748422001803	0.6807276148659244
Gene2081_Gene1172	0.9128944995491434	0.10075270503371492
Gene323_Gene797	0.9128944995491434	0.5107417280853066
Gene2081_Gene2172	0.9127141568981064	0.10161517955151325
Gene2081_Gene1564	0.9125338142470695	0.10341853536145523
Gene323_Gene285	0.9125338142470695	0.6406617531754744
Gene323_Gene331	0.9121731289449955	0.7367884585228164
Gene323_Gene947	0.9121731289449955	0.5024306100047045
Gene282_Gene1654	0.9118124436429216	0.06139250431237259
Gene195_Gene2210	0.9116321009918846	0.6401913125294025
Gene885_Gene1645	0.9116321009918846	0.587580366943704
Gene282_Gene797	0.9110910730387737	0.08420887564685589
Gene899_Gene2210	0.9109107303877367	0.8852908891328211
Gene195_Gene1172	0.9107303877366997	0.5858554179081072
Gene195_Gene2172	0.9107303877366997	0.6085149756939
Gene2081_Gene621	0.9105500450856627	0.10577073859181434
Gene2081_Gene943	0.9103697024346258	0.08969734985102713
Gene195_Gene1564	0.9100090171325519	0.5869531127489415
Gene2081_Gene310	0.9100090171325519	0.06790026658303278
Gene282_Gene285	0.9100090171325519	0.10420260310490827
Gene899_Gene1172	0.9098286744815148	0.7857142857142857
Gene899_Gene2172	0.9098286744815148	0.8619256703779207
Gene323_Gene300	0.9096483318304779	0.2549004233965815
Gene282_Gene331	0.9094679891794409	0.12294182217343579
Gene282_Gene947	0.9094679891794409	0.0934608750196017
Gene573_Gene1071	0.909287646528404	0.06507762270660185
Gene140_Gene1654	0.909107303877367	0.1891955464952172
Gene186_Gene1645	0.909107303877367	0.16238042966912342
Gene2081_Gene276	0.909107303877367	0.07785792692488631
Gene899_Gene1564	0.909107303877367	0.8493805864826721
Gene323_Gene321	0.90892696122633	0.5530029794574252
Gene140_Gene797	0.9083859332732191	0.23145679786733575
Gene195_Gene621	0.9083859332732191	0.5972244001881762
Gene195_Gene943	0.9080252479711451	0.5657832836757096
Gene140_Gene285	0.9078449053201082	0.362788144895719
Gene195_Gene310	0.9078449053201082	0.3696879410381057
Gene318_Gene1645	0.9078449053201082	0.42088756468558886
Gene883_Gene1012	0.9078449053201082	0.3862317704249647
Gene282_Gene300	0.9074842200180343	0.05355182687784225
Gene899_Gene621	0.9074842200180343	0.8605927552140505
Gene2081_Gene340	0.9073038773669972	0.10318331503841932
Gene309_Gene1654	0.9073038773669972	0.1709267680727615
Gene195_Gene276	0.9071235347159603	0.4631488160577074
Gene884_Gene1645	0.9071235347159603	0.5920495530813862
Gene899_Gene310	0.9071235347159603	0.4843970519052846
Gene899_Gene943	0.9071235347159603	0.8039830641367414
Gene2081_Gene302	0.9069431920649234	0.07723067273012388
Gene309_Gene797	0.9069431920649234	0.27465893053159796
Gene140_Gene947	0.9067628494138864	0.23843500078406774
Gene2081_Gene1248	0.9067628494138864	0.07934765563744707
Gene282_Gene321	0.9067628494138864	0.10475145052532539
Gene309_Gene331	0.9065825067628495	0.4244942763054728
Gene416_Gene1654	0.9065825067628495	0.038419319429198684
Gene2081_Gene70	0.9064021641118124	0.1051434843970519
Gene309_Gene285	0.9064021641118124	0.3722753645915007
Gene140_Gene331	0.9062218214607755	0.3921122785008625
Gene883_Gene737	0.9062218214607755	0.5558256233338561
Gene2081_Gene324	0.9060414788097385	0.10177199310020386
Gene2081_Gene633	0.9060414788097385	0.08256233338560452
Gene2081_Gene999	0.9060414788097385	0.07409440175631174
Gene309_Gene947	0.9060414788097385	0.2821859808687471
Gene416_Gene797	0.9058611361587016	0.049004233965814645
Gene899_Gene276	0.9058611361587016	0.591971146307041
Gene1020_Gene1654	0.9056807935076646	0.3248392661125921
Gene2081_Gene313	0.9056807935076646	0.054179081072604676
Gene1020_Gene797	0.9055004508566276	0.5060373216245884
Gene140_Gene321	0.9053201082055906	0.33040614709110866
Gene2081_Gene2239	0.9053201082055906	0.08546338403638075
Gene414_Gene1012	0.9053201082055906	0.047749725576289793
Gene416_Gene285	0.9053201082055906	0.07236945272071507
Gene140_Gene300	0.9049594229035167	0.17053473420103496
Gene195_Gene302	0.9049594229035167	0.4588364434687157
Gene416_Gene947	0.9049594229035167	0.04720087815587267
Gene1020_Gene285	0.9047790802524797	0.6462286341539909
Gene2081_Gene492	0.9047790802524797	0.0822487062882233
Gene195_Gene1248	0.9045987376014427	0.5166222361612043
Gene416_Gene331	0.9044183949504058	0.07668182530970676
Gene1020_Gene947	0.9042380522993688	0.5091735925984004
Gene195_Gene70	0.9040577096483319	0.6085933824682452
Gene2044_Gene1012	0.9040577096483319	0.10365375568449114
Gene309_Gene300	0.9040577096483319	0.14787517641524228
Gene195_Gene340	0.9038773669972948	0.5758977575662537
Gene195_Gene999	0.9038773669972948	0.44801630860906383
Gene414_Gene737	0.9038773669972948	0.07456484240238356
Gene899_Gene302	0.9038773669972948	0.5809157911243531
Gene1020_Gene331	0.9036970243462579	0.7238513407558413
Gene899_Gene1248	0.9036970243462579	0.7372588991688882
Gene195_Gene313	0.9035166816952209	0.3089226909204955
Gene195_Gene324	0.9035166816952209	0.585541790810726
Gene195_Gene633	0.9035166816952209	0.525325388113533
Gene195_Gene2239	0.903336339044184	0.5439862004077153
Gene899_Gene70	0.903155996393147	0.872353771365846
Gene309_Gene321	0.90297565374211	0.32303591030265016
Gene416_Gene300	0.90297565374211	0.03520464168104124
Gene899_Gene999	0.902795311091073	0.6127489415085463
Gene899_Gene340	0.9026149684400361	0.839030892269092
Gene899_Gene633	0.9026149684400361	0.7474517798337776
Gene195_Gene492	0.9024346257889991	0.5198369139093618
Gene899_Gene313	0.9024346257889991	0.4111651246667712
Gene899_Gene324	0.9024346257889991	0.7997490983220951
Gene899_Gene2239	0.9022542831379621	0.7754429982750509
Gene2044_Gene737	0.9020739404869251	0.16143954837697977
Gene1020_Gene300	0.9018935978358882	0.28665516700642935
Gene1020_Gene321	0.9017132551848512	0.5475145052532538
Gene416_Gene321	0.9017132551848512	0.06703779206523444
Gene899_Gene492	0.9013525698827772	0.7327897130312059
Gene573_Gene1645	0.8979260595130748	0.05966755527677591
Gene2081_Gene285	0.8977457168620379	0.08381684177512937
Gene413_Gene1012	0.8977457168620379	0.05590403010820135
Gene883_Gene55	0.8977457168620379	0.80751136898228
Gene2081_Gene1654	0.897385031559964	0.046416810412419636
Gene323_Gene1901	0.897385031559964	0.26525011761016154
Gene413_Gene737	0.897385031559964	0.09016779049709894
Gene2081_Gene797	0.896844003606853	0.06821389368041399
Gene2081_Gene947	0.8961226330027051	0.0615493178610632
Gene883_Gene565	0.8959422903516682	0.6933511055355183
Gene282_Gene1901	0.8957619477006312	0.0525325388113533
Gene2081_Gene331	0.8955816050495943	0.08977575662537243
Gene195_Gene1654	0.8954012623985572	0.277011133761957
Gene2081_Gene300	0.8948602344454464	0.04312372588991689
Gene195_Gene797	0.8944995491433724	0.4105378704720088
Gene282_Gene312	0.8943192064923354	0.06554806335267367
Gene323_Gene312	0.8941388638412985	0.3607495687627411
Gene414_Gene55	0.8941388638412985	0.09103026501489729
Gene899_Gene1654	0.8941388638412985	0.32821075740944017
Gene195_Gene285	0.8939585211902615	0.4964716951544613
Gene140_Gene1901	0.8934174932371506	0.11408185667241649
